"ID"	"FC"
"evm.utg259.29"	-0.171919669
"tRNAscan-SE.tRNA.utg1970.Cys(ACA).8"	-1.5729572
"evm.utg38114.9"	0.195010424
"evm.utg16443.17"	-0.099289712
"evm.utg5367.7"	0.149595987
"evm.utg15716.1"	0.104876281
"evm.utg16130.5"	1.633155854
"evm.utg498.74"	-0.171728062
"tRNAscan-SE.tRNA.utg126.Cys(ACA).3"	0.580017619
"evm.utg6875.17"	0.417754052
"evm.utg320.4"	-0.269580632
"evm.utg2969.74"	0.145633857
"evm.utg1890.1"	0.219843475
"evm.utg1032.1"	0.07018728
"evm.utg413.32"	-0.152749987
"evm.utg1101.59"	-0.499908489
"evm.utg2814.36"	-0.168818422
"evm.utg194.77"	-0.070958046
"evm.utg693.36"	0.10975173
"evm.utg411.145"	0.141150762
"evm.utg16027.18"	0.106610417
"evm.utg2371.43"	0.217974333
"evm.utg27.108"	-0.20936673
"tRNAscan-SE.tRNA.utg376.Ala(GGC).1"	0.284479316
"evm.utg560.27"	0.23615241
"evm.utg13959.2"	-0.243760228
"evm.utg1005.24"	0.242087288
"evm.utg3913.30"	0.12622666
"evm.utg420.40"	0.171270713
"evm.utg693.12"	0.352229427
"evm.utg788.26"	-0.150990377
"evm.utg126.120"	0.10755361
"evm.utg4695.9"	-0.57693464
"evm.utg293.87"	0.319744443
"evm.utg2690.24"	-0.12339424
"evm.utg734.25"	0.116799061
"evm.utg1818.27"	-0.286504525
"evm.utg4605.18"	0.130640167
"evm.utg55.14"	-0.098845735
"evm.utg301.43"	0.221914977
"evm.utg1302.10"	-0.663789692
"evm.utg72054.1"	0.521816339
"tRNAscan-SE.tRNA.utg8851.SeC(TCA).1"	1.020589529
"evm.utg31304.2"	-0.145471437
"evm.utg8380.10"	0.144577803
"evm.utg24357.1"	0.197513716
"tRNAscan-SE.tRNA.utg113.Ser(AGA).4"	0.647030938
"tRNAscan-SE.tRNA.utg777.Ser(AGA).1"	0.477771854
"tRNAscan-SE.tRNA.utg62.Ser(AGA).3"	0.965250407
"evm.utg1079.63"	0.782276575
"evm.utg27.38"	0.236017386
"evm.utg5073.4"	-0.226519584
"evm.utg1005.76"	-0.206988495
"evm.utg464.147"	-1.157220724
"evm.utg4177.49"	0.313361673
"evm.utg6792.2"	-0.145520703
"evm.utg2298.30"	-0.573634035
"evm.utg540.41"	1.616722972
"evm.utg1724.4"	-0.724395742
"evm.utg1781.44"	0.262198088
"evm.utg625.56"	-0.739485676
"evm.utg761.26"	-0.085699433
"evm.utg370.88"	0.101035023
"evm.utg7053.1"	-0.066653385
"evm.utg729.104"	-0.162417913
"evm.utg152.59"	0.149021474
"evm.utg2426.15"	-0.092410746
"utg27988.equina_smart_1476813.mrna1"	-0.178751026
"evm.utg2526.2"	-0.18722482
"evm.utg45299.5"	0.419799202
"utg1866.equina_smart_1102675.mrna3"	-0.658475497
"evm.utg3899.23"	-0.176854142
"evm.utg1925.44"	-0.100334841
"tRNAscan-SE.tRNA.utg1290.Ser(AGA).2"	-1.619184841
"evm.utg2818.70"	-0.15516248
"evm.utg309.7"	-0.432193048
"evm.utg3155.14"	-0.219599662
"evm.utg209.6"	0.112959412
"evm.utg11905.3"	-0.165648197
"evm.utg5414.31"	0.088102959
"evm.utg6422.26"	0.122694499
"evm.utg7548.14"	1.624811347
"evm.utg115.2"	-0.130388431
"tRNAscan-SE.tRNA.utg22299.Ala(GGC).3"	-1.626659752
"evm.utg589.54"	-1.607520845
"evm.utg107.22"	0.142892412
"evm.utg5414.23"	-0.184619266
"evm.utg1588.19"	0.072105954
"evm.utg3090.18"	-1.171433211
"evm.utg7066.6"	0.085031235
"utg4082.equina_smart_889658.mrna1"	-0.907484949
"evm.utg861.103"	0.076062559
"evm.utg1091.14"	-0.07818666
"evm.utg162.55"	-0.141380226
"evm.utg4665.14"	-0.150604468
"evm.utg431.47"	-0.16762937
"evm.utg49040.3"	0.158566883
"evm.utg798.42"	0.153947732
"evm.utg4326.39"	-0.18916147
"evm.utg293.9"	-0.075782414
"evm.utg5950.73"	-0.418659782
"evm.utg225.84"	0.228358969
"evm.utg2129.119"	0.27277793
"evm.utg10470.51"	-0.180510702
"evm.utg924.41"	1.623084825
"evm.utg1239.13"	-0.78786774
"evm.utg483.52"	0.132670223
"evm.utg415.78"	-0.133539531
"utg255.equina_smart_769755.mrna2"	-0.697475278
"evm.utg288.7"	0.104490856
"evm.utg2007.39"	0.108728689
"evm.utg20736.13"	0.112865148
"evm.utg4605.12"	-0.352222142
"evm.utg5950.2"	0.074850082
"evm.utg1051.4"	-0.109035648
"evm.utg116.263"	0.10067011
"evm.utg1253.5"	-0.728495175
"evm.utg13474.3"	0.793042346
"evm.utg1022.10"	0.116173763
"evm.utg334.44"	0.222456815
"evm.utg1205.69"	0.110901128
"evm.utg686.72"	-1.157381145
"evm.utg19396.6"	-0.105809153
"evm.utg378.147"	-0.103949741
"evm.utg498.188"	0.897923631
"evm.utg910.152"	0.292575699
"evm.utg738.23"	-0.400722536
"evm.utg92.107"	-0.154709708
"evm.utg1846.92"	-0.118031341
"evm.utg219.1"	-0.379305803
"evm.utg16036.38"	-0.103425332
"evm.utg370.20"	0.185011762
"evm.utg1683.25"	0.416243619
"utg2353.equina_smart_1070368.mrna1"	-0.137586928
"evm.utg2606.11"	-0.094231018
"evm.utg4187.12"	-0.094138669
"evm.utg7149.40"	-0.467918463
"evm.utg1683.21"	0.106604244
"evm.utg2159.35"	-0.099547276
"evm.utg1708.61"	-0.187118413
"evm.utg10321.13"	-0.079879827
"evm.utg8672.17"	0.176470935
"evm.utg6551.2"	0.125277103
"evm.utg78.55"	0.108057044
"evm.utg6220.13"	-0.103662857
"evm.utg7656.5"	-0.088136354
"evm.utg116.349"	-0.073482228
"evm.utg1087.26"	0.207819781
"tRNAscan-SE.tRNA.utg268.Ser(AGA).2"	-1.071352561
"evm.utg145.4"	-1.013066322
"evm.utg2018.1"	-0.117683627
"evm.utg1565.86"	-0.19897293
"evm.utg207.91"	-1.602402998
"utg415.equina_smart_1412613.mrna1"	0.162388758
"evm.utg4326.26"	-0.1401511
"evm.utg219.57"	-0.30061792
"evm.utg2129.90"	-0.096547648
"evm.utg32107.6"	0.196360816
"evm.utg356.160"	-0.110280032
"evm.utg152.8"	0.077581948
"evm.utg1205.80"	-1.612485986
"evm.utg2108.51"	0.939627363
"evm.utg172.143"	0.109883973
"evm.utg11096.6"	0.084653993
"evm.utg7217.61"	1.60738115
"evm.utg6938.6"	-0.117345921
"evm.utg579.66"	-0.181639047
"evm.utg8672.5"	0.366749683
"evm.utg225.71"	0.12704835
"evm.utg483.15"	0.12523843
"evm.utg2073.44"	-0.123135962
"evm.utg4194.57"	0.106170838
"evm.utg217.33"	0.291233469
"evm.utg3839.85"	0.781322125
"evm.utg72.17"	-0.412487797
"evm.utg55.91"	1.619351903
"evm.utg207.92"	0.802113738
"evm.utg1919.37"	-0.127121543
"evm.utg4062.20"	-0.170572542
"evm.utg183.35"	0.064931586
"evm.utg622.158"	0.261322419
"tRNAscan-SE.tRNA.utg868.Pseudo(GTT).1"	-1.516427468
"evm.utg4455.64"	0.11003517
"evm.utg82.15"	0.147081962
"evm.utg52.34"	-0.927453726
"evm.utg498.95"	-0.056700007
"evm.utg536.48"	0.112749048
"evm.utg1507.1"	-0.78433474
"evm.utg15506.18"	-0.085776687
"evm.utg2083.31"	-0.124683897
"evm.utg3884.7"	-0.116133623
"evm.utg2637.4"	0.265661895
"evm.utg1378.25"	0.111559681
"tRNAscan-SE.tRNA.utg589.Ser(AGA).6"	0.431231386
"evm.utg2818.39"	0.129701469
"evm.utg477.22"	0.181825947
"evm.utg686.59"	-0.43983418
"evm.utg2007.18"	-0.121744586
"evm.utg817.5"	0.205110584
"evm.utg7564.5"	0.159252612
"evm.utg868.85"	0.16890732
"evm.utg286.14"	0.451621853
"evm.utg382.37"	0.201989185
"evm.utg6078.5"	-0.895531306
"evm.utg4155.37"	-0.10421621
"evm.utg2483.34"	0.102351206
"evm.utg77.6"	0.078545207
"evm.utg7145.47"	-0.091380405
"evm.utg3839.9"	0.117414599
"evm.utg1542.31"	0.933099882
"tRNAscan-SE.tRNA.utg86.Ser(AGA).5"	0.644629928
"tRNAscan-SE.tRNA.utg1271.Ala(GGC).1"	-0.40016325
"evm.utg207.95"	0.066208021
"evm.utg116.148"	-0.113976726
"evm.utg1031.85"	0.415550123
"evm.utg868.22"	-0.349343039
"evm.utg20813.19"	-0.453709737
"utg3220.equina_smart_415891.mrna2"	-0.1168541
"evm.utg97204.8"	0.127996786
"evm.utg17855.11"	0.241430366
"evm.utg12030.8"	-0.987199623
"evm.utg6183.45"	0.09478204
"evm.utg2417.8"	0.135330119
"utg280.equina_smart_1354803.mrna3"	-0.089185772
"evm.utg144.51"	-0.372223767
"evm.utg64.26"	0.08249798
"utg221.equina_smart_1695920.mrna3"	-0.1777402
"evm.utg648.81"	-0.084506809
"evm.utg4956.11"	-0.104696128
"evm.utg109.54"	0.269299645
"evm.utg3260.39"	0.079063512
"evm.utg4879.2"	0.208369504
"evm.utg5417.22"	-0.926942643
"evm.utg2371.64"	0.204281034
"evm.utg4610.30"	-0.102489853
"evm.utg15578.7"	0.23918663
"evm.utg9401.23"	-0.104093053
"evm.utg2017.27"	0.136282103
"evm.utg207.121"	0.112841141
"evm.utg3174.32"	-0.138094406
"evm.utg203.111"	-0.128863099
"evm.utg101.154"	0.302896526
"evm.utg801.120"	0.439991169
"evm.utg320.101"	-0.08556766
"evm.utg163.34"	0.144081931
"evm.utg2129.109"	-0.34948607
"evm.utg356.33"	-0.131096111
"evm.utg3884.55"	0.462466089
"evm.utg6976.18"	-0.123661487
"evm.utg5073.35"	0.10271432
"evm.utg163.80"	-0.298629144
"evm.utg13474.28"	0.345116964
"evm.utg950.5"	0.060581152
"evm.utg28737.26"	0.147556371
"evm.utg3790.8"	-0.385912163
"evm.utg441.43"	0.415062781
"evm.utg320.125"	0.121047285
"evm.utg536.46"	0.067369647
"evm.utg245.41"	-0.180548731
"evm.utg432.61"	-0.0809345
"evm.utg2108.43"	-0.071605822
"tRNAscan-SE.tRNA.utg6379.Ser(AGA).1"	0.573622778
"evm.utg1925.24"	-0.064703105
"evm.utg2100.15"	0.170485193
"tRNAscan-SE.tRNA.utg320.Ala(GGC).1"	-0.718941633
"evm.utg126.16"	0.128303744
"evm.utg10541.14"	-0.193211403
"evm.utg7769.1"	-0.384703695
"tRNAscan-SE.tRNA.utg19612.Val(TAC).1"	-1.255145071
"evm.utg36986.4"	-0.342799369
"evm.utg1025.10"	-0.515139619
"evm.utg116.2"	0.140323522
"utg190.equina_smart_1083425.mrna1"	-0.17310677
"evm.utg7.30"	0.190452383
"evm.utg125.162"	0.143645392
"evm.utg12230.11"	-0.247772005
"evm.utg12986.10"	-0.159663647
"evm.utg1931.87"	0.143965024
"utg1542.evm.utg1684.15.mrna1"	0.181767299
"evm.utg1204.15"	-0.601857398
"evm.utg105587.3"	0.124901609
"evm.utg338.32"	0.072787313
"evm.utg1302.17"	0.944384591
"evm.utg777.12"	1.011599936
"utg1497.equina_smart_1845360.mrna1"	-0.13326282
"evm.utg1395.3"	-1.602635651
"evm.utg243.82"	-0.432804448
"evm.utg11962.20"	1.598867924
"evm.utg73.15"	0.092859169
"evm.utg309.27"	0.914889618
"evm.utg1285.37"	1.113393949
"tRNAscan-SE.tRNA.utg4613.Pseudo(GGC).1"	-1.603128241
"evm.utg16283.8"	0.091108779
"evm.utg3159.9"	-0.161500345
"evm.utg3906.20"	-0.097620201
"evm.utg622.118"	-0.132138067
"evm.utg115.8"	-0.122654326
"tRNAscan-SE.tRNA.utg3642.Ser(TGA).12"	1.609129383
"evm.utg2356.1"	0.634598644
"evm.utg364.59"	0.095082487
"tRNAscan-SE.tRNA.utg7217.Pseudo(AGA).6"	-1.586567782
"evm.utg3260.9"	-0.224463784
"evm.utg3013.1"	-0.119975613
"evm.utg7289.3"	-0.117007987
"tRNAscan-SE.tRNA.utg3041.SeC(TCA).1"	-0.961015841
"evm.utg410.1"	0.653472613
"tRNAscan-SE.tRNA.utg544.Pseudo(GTT).2"	0.39523791
"evm.utg1272.180"	0.392806736
"evm.utg5513.6"	0.117858889
"evm.utg1290.10"	0.086642772
"utg2200.equina_smart_497330.mrna2"	0.141927612
"evm.utg411.46"	-0.08974974
"evm.utg1272.120"	0.146702244
"evm.utg243.68"	0.176474324
"evm.utg14287.27"	0.170670928
"evm.utg1708.22"	-0.085901611
"evm.utg1696.15"	-0.37890259
"evm.utg1049.45"	-0.100250051
"evm.utg101.3.4"	0.092028352
"evm.utg56.12"	-0.114673589
"evm.utg707.1"	-0.607023697
"evm.utg7149.26"	-0.080227927
"evm.utg801.99"	0.139454379
"evm.utg17809.12"	-0.147956549
"evm.utg4695.35"	-0.211539234
"evm.utg77.91"	-0.139002532
"evm.utg7244.28"	-0.211111748
"evm.utg3872.25"	0.71372525
"evm.utg7286.28"	-0.15309296
"evm.utg356.133"	-0.526499308
"evm.utg1846.36"	0.104583882
"evm.utg10470.50"	0.172480833
"evm.utg17954.1"	-0.06046592
"evm.utg735.26"	0.618645317
"evm.utg150.77"	0.084533008
"evm.utg729.49"	0.292817421
"tRNAscan-SE.tRNA.utg6401.Ser(AGA).5"	-0.964177453
"evm.utg44757.6"	0.131598133
"evm.utg1828.10"	1.525417212
"evm.utg1463.5"	-1.156290797
"evm.utg9602.34"	-0.24897798
"evm.utg4383.10"	0.166828395
"evm.utg27.34"	0.606744176
"evm.utg7652.47"	-0.104148283
"evm.utg6432.62"	-0.914446577
"evm.utg2818.66"	-1.431636672
"evm.utg1257.6"	-0.154365894
"evm.utg286.13"	-1.597598209
"evm.utg580.54"	-1.597598209
"evm.utg27318.23"	-1.597598209
"evm.utg1256.2"	0.241632272
"evm.utg1290.26"	-0.790188292
"evm.utg92.14"	0.075078984
"tRNAscan-SE.tRNA.utg7412.Cys(ACA).1"	-1.593670168
"evm.utg3876.11"	-0.117353805
"evm.utg2246.54"	0.183270292
"evm.utg625.7"	-0.108667107
"evm.utg5817.11"	0.153567386
"evm.utg6430.5"	-0.135130787
"evm.utg5975.5"	-1.599513279
"tRNAscan-SE.tRNA.utg3436.Pseudo(GGA).1"	1.603315462
"evm.utg2428.37"	-0.108299185
"evm.utg2327.15"	-0.34075119
"evm.utg7.6"	-0.142885553
"evm.utg10275.2"	-0.211572292
"evm.utg338.92"	-0.102664886
"evm.utg2299.14"	-0.773779996
"tRNAscan-SE.tRNA.utg1251.Pseudo(AGA).1"	1.212079966
"evm.utg338.98"	0.163083666
"evm.utg3470.17"	1.600403419
"evm.utg5059.18"	-0.103912469
"tRNAscan-SE.tRNA.utg4455.Ser(AGA).9"	-1.534931385
"evm.utg3201.19"	0.100127146
"evm.utg1270.21"	0.152783192
"tRNAscan-SE.tRNA.utg477.Ser(AGA).5"	1.599701595
"evm.utg55.116"	0.111087866
"evm.utg1825.37"	-1.019420447
"evm.utg797.49"	0.108491902
"tRNAscan-SE.tRNA.utg86.Ser(AGA).6"	0.435555819
"evm.utg7289.29"	0.093002139
"evm.utg572.28"	0.214085886
"evm.utg791.67"	0.117948414
"evm.utg9313.35"	-0.87324971
"evm.utg2601.73"	-0.144955039
"evm.utg338.68"	0.59138197
"evm.utg101.54"	-0.120021348
"evm.utg186.8"	1.59499953
"utg8494.equina_smart_1465045utrorf.mrna1"	-0.218610956
"evm.utg4194.9"	-0.081283744
"evm.utg7840.54"	-0.431662019
"evm.utg3443.21"	-0.890497255
"evm.utg300.72"	0.523031902
"evm.utg389.3"	-0.131310023
"evm.utg7595.37"	0.561865899
"utg1396.equina_smart_259191.mrna1"	-0.098855481
"evm.utg7090.5"	0.11186213
"evm.utg2007.30"	0.081764341
"tRNAscan-SE.tRNA.utg597.Cys(ACA).3"	-0.13731833
"evm.utg3090.30"	0.769426717
"evm.utg62.7"	0.2233429
"evm.utg729.47"	0.432009158
"evm.utg2017.11"	-0.09562408
"evm.utg695.43"	1.598041304
"tRNAscan-SE.tRNA.utg16835.Tyr(GTA).1"	-0.724150769
"evm.utg1363.30"	-0.087814667
"evm.utg386.1"	-0.82450436
"evm.utg2614.2"	-0.154019373
"evm.utg14.73"	0.304618031
"evm.utg3155.15"	-1.582624297
"tRNAscan-SE.tRNA.utg1194.Ser(AGA).1"	-1.032958238
"evm.utg405.34"	0.110487428
"evm.utg116.361"	0.087717838
"evm.utg438.2"	0.475966925
"evm.utg1551.7"	-0.134805557
"evm.utg29.12"	-0.96303964
"evm.utg1910.77"	0.725367382
"evm.utg2338.18"	1.586492607
"evm.utg86134.1"	0.126711265
"evm.utg801.85"	0.089084432
"evm.utg405.43"	-0.109991352
"evm.utg911.13"	0.294542599
"evm.utg11497.9"	-0.331998055
"evm.utg10359.24"	-0.377995118
"tRNAscan-SE.tRNA.utg364.Pseudo(AGA).1"	1.594453034
"evm.utg1663.9"	-0.076121001
"evm.utg2801.16"	0.198923779
"evm.utg6423.13"	-0.719327881
"evm.utg47.24"	0.168504621
"evm.utg861.3"	-0.111396778
"tRNAscan-SE.tRNA.utg438.Ser(AGA).1"	-0.450856448
"evm.utg17102.18"	0.745080062
"tRNAscan-SE.tRNA.utg214.Ser(GGA).5"	0.631345359
"evm.utg4567.5"	0.253262138
"evm.utg1694.50"	0.476181523
"evm.utg1285.48"	0.09113925
"evm.utg411.130"	-0.121100808
"evm.utg868.59"	0.115071889
"evm.utg6379.14"	0.082640642
"evm.utg8892.28"	0.80523121
"evm.utg55.214"	-0.185904043
"evm.utg5033.17"	0.094033627
"evm.utg9141.4"	-1.580368776
"evm.utg4665.27"	-0.180899076
"evm.utg594.47"	-0.193583786
"evm.utg791.37"	-0.676808174
"evm.utg183.26"	0.14738173
"evm.utg1032.4"	0.13003448
"evm.utg1363.9"	-0.148540823
"evm.utg1571.15"	0.849716267
"evm.utg3522.23"	-1.079136518
"tRNAscan-SE.tRNA.utg2343.Ser(AGA).1"	1.229335507
"tRNAscan-SE.tRNA.utg3872.Cys(ACA).2"	-0.791130756
"evm.utg3199.68"	0.626541857
"evm.utg126.129"	0.071865415
"evm.utg405.19"	-0.606005546
"evm.utg4502.16"	-0.845533984
"evm.utg3787.28"	-0.163409782
"evm.utg2018.11"	0.459579185
"evm.utg3380.19"	0.166879745
"evm.utg126.45"	0.406991645
"evm.utg3201.42"	0.12535077
"evm.utg27.112"	0.118259636
"evm.utg777.72"	0.13909943
"utg750.equina_smart_202189.mrna2"	0.290257297
"evm.utg3197.9"	-0.199837778
"evm.utg3790.39"	0.09642627
"evm.utg2216.46"	-0.075710305
"evm.utg4716.22"	1.1379775
"evm.utg9285.23"	0.082684812
"evm.utg302.23"	0.500613766
"evm.utg18.41"	-0.500536943
"evm.utg738.8"	-0.126162696
"evm.utg1663.6"	0.218196534
"evm.utg2529.34"	-0.269682799
"evm.utg349.3"	-0.480501388
"evm.utg18118.1"	0.368683612
"evm.utg6183.49"	0.095991568
"utg2487.equina_smart_1114829.mrna1"	-0.344422473
"evm.utg4046.14"	0.183980231
"evm.utg1919.70"	0.652821299
"tRNAscan-SE.tRNA.utg276.Pseudo(TTT).5"	1.30674762
"evm.utg17511.1"	0.156425878
"evm.utg33757.9"	0.625271542
"evm.utg320.157"	-0.106011231
"evm.utg418.87"	-0.109914427
"evm.utg522.2"	-0.187859347
"evm.utg1846.87"	-0.078056518
"evm.utg7145.1"	0.461673492
"evm.utg41344.5"	-0.161090436
"evm.utg1461.1"	0.127114465
"evm.utg379.59"	0.17486117
"evm.utg7090.14"	-0.120182513
"evm.utg2367.10"	0.078079114
"evm.utg2994.11"	0.596065115
"evm.utg1962.32"	0.084366732
"evm.utg2969.12"	-0.082133657
"evm.utg977.28"	-0.173812757
"evm.utg3093.9"	-0.172644667
"evm.utg21766.10"	0.535172916
"evm.utg344.1"	0.244414064
"evm.utg56.66"	0.147851605
"evm.utg577.59"	-1.272145575
"evm.utg1205.78"	-0.476828069
"evm.utg324.126"	0.241547862
"evm.utg8726.3"	-0.419678121
"utg324.equina_smart_172478.mrna1"	0.098697038
"evm.utg50879.1"	-0.162024446
"evm.utg6078.42"	0.228398753
"evm.utg12688.16"	0.616640788
"evm.utg12655.39"	0.158420889
"evm.utg4163.3"	-1.074023675
"evm.utg420.47"	1.58187784
"evm.utg116.233"	-0.163510635
"evm.utg479.91"	-0.129217925
"utg150.equina_smart_1036532.mrna3"	-0.334782333
"evm.utg234.86"	-0.058624071
"tRNAscan-SE.tRNA.utg1184.Cys(ACA).1"	0.241824541
"evm.utg1648.26"	0.072820703
"evm.utg8768.7"	0.116050359
"evm.utg1972.97"	0.181087395
"evm.utg27676.1"	-0.285340784
"utg479.equina_smart_1414902.mrna1"	0.185707977
"evm.utg219.27"	-1.027906714
"evm.utg13994.5"	-0.343656552
"evm.utg10470.53"	-0.227085656
"utg27988.equina_smart_1476803.mrna1"	-0.135389287
"evm.utg625.37"	0.489197983
"evm.utg28737.10"	0.359051886
"evm.utg6459.22"	-0.213433903
"evm.utg88612.2"	-0.278806117
"evm.utg6422.27"	-0.106169955
"evm.utg11096.12"	-0.175924295
"evm.utg1337.25"	0.220736144
"evm.utg15156.18"	-0.089401146
"evm.utg6401.47"	-0.153902483
"evm.utg801.58"	0.117749107
"evm.utg1498.13"	1.56891114
"evm.utg279.13"	-0.097314561
"evm.utg126.11"	0.109092987
"evm.utg17994.16"	0.150092476
"evm.utg1204.32"	-0.102926564
"evm.utg1530.38"	0.934451965
"tRNAscan-SE.tRNA.utg3292.Ser(AGA).1"	-0.645050863
"evm.utg9251.27"	-0.346290583
"evm.utg8.46"	0.105063815
"evm.utg1381.42"	-1.121494693
"evm.utg379.1"	-0.166498679
"utg3329.evm.utg10709.5.mrna3"	0.91200444
"evm.utg33757.21"	-1.446647028
"evm.utg1748.8"	-0.218905273
"evm.utg616.33"	1.264482426
"evm.utg386.22"	-0.067581323
"tRNAscan-SE.tRNA.utg483.Pseudo(???).4"	-1.553226783
"evm.utg4610.10"	0.08442642
"evm.utg924.75"	-0.093265894
"evm.utg7595.4"	1.476851274
"evm.utg225.60"	-0.534198274
"evm.utg1005.42"	-0.385469544
"evm.utg13994.6"	-0.101843243
"evm.utg2247.32"	0.06502481
"evm.utg2757.48"	-0.08307934
"tRNAscan-SE.tRNA.utg150.Ser(AGA).2"	-1.577398218
"evm.utg78.48"	-0.143556557
"evm.utg1056.68"	-0.097344021
"evm.utg45299.7"	0.090857638
"evm.utg790.18"	-0.191032455
"evm.utg564.46"	0.813277282
"evm.utg2129.188"	-0.079078624
"evm.utg372.46"	1.562703032
"utg379.equina_smart_1412230.mrna3"	1.067787251
"evm.utg1818.33"	-0.76733338
"evm.utg389.106"	-0.088732018
"evm.utg1588.5"	0.09439474
"evm.utg126.125"	0.721671035
"evm.utg4576.41"	0.127827531
"tRNAscan-SE.tRNA.utg20679.SeC(TCA).1"	0.35227392
"evm.utg15226.7"	0.091896939
"evm.utg14703.16"	-0.182621217
"evm.utg684.16"	0.687341391
"utg3022.equina_smart_1524574.mrna4"	0.299447917
"evm.utg1403.10"	0.192039676
"tRNAscan-SE.tRNA.utg255.Ser(AGA).4"	1.576434388
"evm.utg13510.13"	0.154544727
"evm.utg2371.22"	1.559724696
"evm.utg4082.70"	-0.275601778
"evm.utg7286.45"	0.122381994
"evm.utg4695.29"	-0.593534685
"evm.utg3722.24"	-0.11238251
"evm.utg5290.48"	-0.0782815
"evm.utg334.1"	-0.146954374
"evm.utg714.21"	0.099451827
"evm.utg1226.13"	-0.074322166
"evm.utg2356.33"	-1.020792057
"evm.utg729.30"	-0.1237911
"evm.utg225.10"	0.079347525
"utg7289.evm.utg616.112.mrna4"	-1.57275358
"evm.utg729.161"	-0.261523262
"utg24016.equina_smart_557176.mrna5"	-1.3936451
"evm.utg221.1"	-0.2872939
"evm.utg38114.11"	-0.65867604
"evm.utg62.93"	-0.204918998
"evm.utg1455.21"	0.079200201
"evm.utg27.7"	-0.070716184
"evm.utg2869.5"	0.105028734
"evm.utg1022.47"	0.153127127
"evm.utg532.20"	-0.229534904
"evm.utg1645.2"	0.811906559
"evm.utg376.51"	-0.327494675
"evm.utg1910.107"	-1.119199786
"evm.utg17588.7"	-1.506003126
"utg3041.equina_smart_507844.mrna1"	-0.114143771
"evm.utg378.182"	-1.045724755
"evm.utg7.76"	-1.547151819
"evm.utg494.35"	-0.191970608
"tRNAscan-SE.tRNA.utg2818.Ser(AGA).1"	-1.563826499
"evm.utg307.32"	0.155917369
"evm.utg432.142"	-0.114207899
"evm.utg4.47"	-0.078619996
"evm.utg4576.22"	0.200479935
"evm.utg18927.37"	0.133862577
"evm.utg785.1"	-0.105994231
"evm.utg464.54"	1.561155512
"evm.utg324.14"	-0.066030319
"tRNAscan-SE.tRNA.utg4455.Pseudo(AGA).2"	0.4355647
"evm.utg2814.1"	-0.479096548
"evm.utg736.63"	0.089298713
"evm.utg1800.10"	0.394189268
"evm.utg1708.49"	-0.37639342
"tRNAscan-SE.tRNA.utg2123.Ser(AGA).1"	-1.564169903
"evm.utg55.169"	-0.100556242
"evm.utg1398.20"	0.282246299
"evm.utg993.9"	0.40154586
"evm.utg4207.26"	-0.277385254
"evm.utg1281.9"	-0.084544406
"evm.utg46481.2"	0.112815788
"evm.utg25070.2"	-1.560671763
"evm.utg116.217"	0.503213956
"evm.utg405.56"	-0.430061558
"evm.utg370.63"	-0.086664225
"evm.utg293.74"	-0.168489705
"evm.utg3797.28"	0.495991206
"evm.utg80148.5"	-0.181398548
"evm.utg2216.41"	0.082629849
"evm.utg116.197"	0.076157049
"evm.utg378.174"	0.102744414
"evm.utg1846.6"	-0.078471686
"evm.utg797.17"	-0.204983587
"evm.utg1272.21"	-0.139243589
"evm.utg116.14"	-0.336371177
"evm.utg2129.83"	-0.105230276
"evm.utg300.75"	-0.958367683
"evm.utg14199.7"	-1.563650832
"evm.utg2159.48"	0.421365041
"evm.utg734.20"	-0.192448667
"evm.utg378.150"	-1.570119562
"evm.utg2159.31"	0.127341257
"evm.utg691.23"	0.662410517
"evm.utg622.151"	0.155016078
"evm.utg1022.35"	0.096469762
"evm.utg2159.28"	-0.584263712
"evm.utg23901.2"	0.089801992
"evm.utg2299.16"	-0.845445513
"evm.utg1571.7"	-0.121980755
"evm.utg104.2"	0.098297037
"evm.utg3292.4"	0.193052104
"evm.utg1281.31"	0.120070263
"evm.utg1988.16"	-0.363110141
"evm.utg589.59"	0.071559924
"evm.utg4194.18"	-1.239297987
"evm.utg1231.2"	-0.117512292
"evm.utg2269.38"	0.674875015
"evm.utg16030.15"	-0.285710115
"utg1781.evm.utg543.68.mrna3"	0.122310621
"evm.utg2327.17"	-0.109973213
"evm.utg13.64"	0.126534648
"evm.utg1236.23"	-1.563965694
"evm.utg1517.5"	-0.06947359
"evm.utg5652.2"	-0.197616347
"evm.utg750.45"	-0.098276075
"utg14902.equina_smart_1471249utrorf.mrna1"	0.512147544
"evm.utg26219.10"	0.117287306
"evm.utg479.33"	0.144317289
"evm.utg7264.8"	-0.096572216
"evm.utg77.45"	0.079548199
"evm.utg190.14"	-0.120414145
"evm.utg22507.7"	0.123763434
"evm.utg2801.15"	-0.134892645
"evm.utg709.19"	-1.544863314
"evm.utg73.41"	-0.094125161
"evm.utg52.3"	0.123561849
"evm.utg659.50"	-0.101111346
"evm.utg861.7"	0.154297328
"evm.utg10077.10"	-0.202079105
"evm.utg3522.86"	0.15664707
"evm.utg3803.6"	0.509288578
"evm.utg1654.11"	0.160461462
"evm.utg359.14"	1.158862823
"utg2156.equina_smart_934493.mrna1"	0.127116512
"evm.utg15232.4"	0.143519546
"evm.utg597.157"	0.280887797
"evm.utg579.111"	0.672726564
"evm.utg6834.1"	-0.115414213
"evm.utg1354.11"	0.223674892
